Date,Distric,Location,Latitude,Longitude,Rainfalls_mm,Relative_Humidity_Day,Relative_Humidity_Night,Temperature_Min,Temperature_Max,Average_Wind_Speed_km/h,Land Cover,Landform,Disaster Occurrence,Disaster Type,Severity,Nearest Shelter_km
8/27/2016,Rathnapura,Godakawela,6.2829,80.7728,5.3,76,94,24.5,30.1,1.9,Grassland,Plateau,No,No,No,11.9
8/28/2021,Rathnapura,Balangoda,6.2992,80.2627,31.3,83,95,23.4,29.8,2.7,Grassland,Valley,No,No,No,12.5
4/10/2021,Rathnapura,Kolonna,6.2992,80.2627,10.7,71,95,23.7,35.6,1.5,Grassland,Mountain,No,No,No,8
5/4/2016,Rathnapura,Pelmadulla,6.9826,80.6728,0,77,97,24,35.2,1.6,Urban,Plateau,No,No,No,7.4
1/12/2021,Rathnapura,Kahawaththa,6.6828,80.3992,0,83,77,22.1,31.3,2.7,Forest,Mountain,No,No,No,7.4
8/20/2021,Rathnapura,Godakawela,6.6228,80.1178,0.1,72,93,22.7,32.7,1.9,Urban,Valley,No,No,No,12.5
6/1/2016,Rathnapura,Godakawela,6.9826,80.6728,3.9,77,96,24,32.1,1.9,Forest,Mountain,No,No,No,8
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
10/3/2021,Rathnapura,Kolonna,6.2829,80.7728,1.7,79,95,23.3,31.1,2.6,Grassland,Mountain,No,No,No,8.9
7/4/2021,Rathnapura,Kalawana,6.2829,80.7728,1.6,89,96,23.7,30.7,3.1,Forest,Plateau,No,No,No,6
3/24/2021,Rathnapura,Nivithigala,6.7182,80.3129,0.3,80,97,23.2,32,2.5,Forest,Plateau,No,No,No,16.7
3/20/2021,Rathnapura,Godakawela,6.2992,80.2627,9.5,75,95,23.5,32.1,2.7,Urban,Plateau,No,No,No,8
5/5/2021,Rathnapura,Balangoda,6.7182,80.3129,20.6,79,97,22.3,33,2.7,Urban,Mountain,No,No,No,8
10/16/2021,Rathnapura,Ayagama,6.2992,80.2627,16.2,80,95,24.4,29.2,2.1,Grassland,Plateau,Yes,Flood,Medium,7.4
8/15/2021,Rathnapura,Nivithigala,6.2829,80.7728,0,76,89,25,31.1,3.1,Forest,Plateau,No,No,No,8.9
4/12/2021,Rathnapura,Weligepola,6.3993,80.6283,4.4,73,96,23.5,33.8,1.4,Forest,Mountain,No,No,No,4.6
9/18/2021,Rathnapura,Ayagama,6.2992,80.2627,14.8,85,97,24,31.2,3.1,Forest,Mountain,Yes,Flood,High,8.9
2/4/2021,Rathnapura,Balangoda,6.9826,80.6728,0,72,90,21.7,32.7,2.2,Grassland,Mountain,No,No,No,9.2
4/2/2021,Rathnapura,Pelmadulla,6.6228,80.1178,0.1,76,92,24.2,33.7,1.6,Urban,Plateau,No,No,No,11.9
3/14/2016,Rathnapura,Balangoda,6.6828,80.3992,12.8,71,97,24.2,35.1,3.1,Urban,Valley,No,No,No,8.9
2/6/2021,Rathnapura,Godakawela,6.2992,80.2627,19,76,95,22.5,32,1.9,Urban,Valley,No,No,No,10.1
3/15/2021,Rathnapura,Balangoda,6.3993,80.6283,0.1,70,92,22.3,33.5,3.1,Forest,Plateau,No,No,No,9.2
7/16/2021,Rathnapura,Balangoda,6.6228,80.1178,4,83,97,23.1,30.1,1.6,Forest,Mountain,No,No,No,11.9
4/8/2021,Rathnapura,Kolonna,6.9826,80.6728,0,73,95,21.5,33.4,2.3,Forest,Valley,No,No,No,11.2
3/2/2016,Rathnapura,Kahawaththa,6.9826,80.6728,0,61,86,22.1,35.3,2.3,Forest,Plateau,No,No,No,9.2
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
9/17/2021,Rathnapura,Elapatha,6.6228,80.1178,24.8,88,97,24.1,30.4,2.7,Forest,Valley,Yes,Flood,High,8
3/27/2016,Rathnapura,Godakawela,6.3993,80.6283,20.6,60,97,24.7,36,2.6,Urban,Valley,Yes,Flood,Medium,12.5
5/7/2021,Rathnapura,Godakawela,6.6228,80.1178,33.5,83,96,23.3,32.2,2.5,Urban,Plateau,No,No,No,11.2
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
4/5/2021,Rathnapura,Kolonna,6.3993,80.6283,0,70,92,21.3,34.8,2.7,Grassland,Mountain,No,No,No,9.2
9/18/2021,Rathnapura,Ayagama,6.2992,80.2627,14.8,85,97,24,31.2,3.1,Forest,Mountain,Yes,Flood,High,8.9
1/25/2021,Rathnapura,Weligepola,6.3993,80.6283,0,67,68,21.7,33.7,3.1,Forest,Plateau,No,No,No,8
7/22/2016,Rathnapura,Pelmadulla,6.2992,80.2627,0,67,80,25.4,31.5,3.1,Forest,Mountain,No,No,No,8
4/6/2016,Rathnapura,Weligepola,6.9826,80.6728,66.5,76,99,23.6,35,1.6,Urban,Valley,No,No,No,12.5
6/12/2021,Rathnapura,Kahawaththa,6.2992,80.2627,10,78,78,23.5,32.1,1.6,Urban,Mountain,No,No,No,16.7
5/17/2016,Rathnapura,Kalawana,6.7182,80.3129,47.7,95,97,23.9,29.3,1.8,Forest,Mountain,Yes,Flood,Medium,12.5
8/4/2016,Rathnapura,Godakawela,6.6228,80.1178,0,70,81,25,31,1.8,Forest,Valley,No,No,No,18.4
5/22/2021,Rathnapura,Nivithigala,6.2992,80.2627,15.4,81,90,23,31.5,2.5,Grassland,Valley,No,No,No,11.2
6/23/2021,Rathnapura,Kalawana,6.7182,80.3129,33.6,75,75,23.6,31.8,2.7,Forest,Valley,No,No,No,8.9
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
7/25/2021,Rathnapura,Rathnapura,6.2829,80.7728,10.9,89,94,23.6,30.1,2.7,Grassland,Valley,No,No,No,14.1
10/18/2021,Rathnapura,Opanayaka,6.3993,80.6283,5.8,76,95,23.6,31.1,3.2,Grassland,Plateau,Yes,Flood,Medium,9.2
3/2/2016,Rathnapura,Kahawaththa,6.9826,80.6728,0,61,86,22.1,35.3,2.3,Forest,Plateau,No,No,No,9.2
9/16/2021,Rathnapura,Rathnapura,6.9826,80.6728,14.7,85,94,23.2,30.6,1.6,Forest,Mountain,Yes,Flood,High,12.5
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
4/27/2021,Rathnapura,Pelmadulla,6.6828,80.3992,0,69,93,24.4,34.3,2.7,Urban,Mountain,No,No,No,11.9
3/5/2021,Rathnapura,Godakawela,6.6228,80.1178,0,67,96,22.7,33.8,1.6,Urban,Valley,No,No,No,8
4/10/2016,Rathnapura,Embilipitiya,6.3993,80.6283,7.7,77,98,24.2,34.2,3.3,Forest,Mountain,No,No,No,18.4
5/10/2021,Rathnapura,Godakawela,6.3993,80.6283,50.5,86,97,23.7,33.8,1.5,Urban,Plateau,Yes,Flood,High,8.9
5/12/2021,Rathnapura,Godakawela,6.7182,80.3129,27.9,85,96,24.8,32,1.4,Forest,Valley,Yes,LandSlide,Medium,18.4
1/24/2021,Rathnapura,Balangoda,6.2829,80.7728,0,65,63,23.1,32.8,2.7,Urban,Plateau,No,No,No,14.1
1/13/2021,Rathnapura,Opanayaka,6.7182,80.3129,2.7,89,91,23.5,27.5,3.1,Urban,Valley,No,No,No,8.9
10/19/2021,Rathnapura,Pelmadulla,6.6828,80.3992,47.1,82,96,23.4,32.2,3.4,Forest,Plateau,Yes,Flood,Medium,8.9
2/7/2016,Rathnapura,Imbulpe,6.3993,80.6283,59.2,73,97,24,35.2,3.1,Forest,Valley,No,No,No,8.9
9/18/2021,Rathnapura,Ayagama,6.2992,80.2627,14.8,85,97,24,31.2,3.1,Forest,Mountain,Yes,Flood,High,8.9
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
4/8/2016,Rathnapura,Godakawela,6.2992,80.2627,4.1,73,98,24.7,35.6,2,Urban,Valley,No,No,No,8.9
7/31/2016,Rathnapura,Kalawana,6.3993,80.6283,1.3,79,90,22.8,30.4,2.5,Grassland,Mountain,No,No,No,12.5
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
3/8/2016,Rathnapura,Weligepola,6.7182,80.3129,5.2,69,97,24,35.7,2.3,Urban,Mountain,No,No,No,8.9
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
9/18/2021,Rathnapura,Ayagama,6.2992,80.2627,14.8,85,97,24,31.2,3.1,Forest,Mountain,Yes,Flood,High,8.9
4/11/2021,Rathnapura,Balangoda,6.2829,80.7728,10.6,75,98,23.2,34.2,1.8,Forest,Valley,No,No,No,8.9
8/26/2016,Rathnapura,Godakawela,6.2992,80.2627,1,75,85,24.1,31.1,1.7,Grassland,Valley,No,No,No,12.5
10/25/2021,Rathnapura,Kuruwita,6.3993,80.6283,63.2,80,97,23.4,33,2.3,Forest,Plateau,No,No,No,18.4
6/7/2016,Rathnapura,Elapatha,6.7182,80.3129,25.9,82,98,23.9,31.6,2.5,Urban,Valley,No,No,No,12.5
7/7/2021,Rathnapura,Godakawela,6.7182,80.3129,30.8,78,96,23.9,31.4,1.8,Forest,Plateau,No,No,No,11.2
7/3/2021,Rathnapura,Nivithigala,6.2992,80.2627,8.2,85,97,22.8,31.3,2.7,Forest,Plateau,No,No,No,10.5
9/17/2021,Rathnapura,Elapatha,6.6228,80.1178,24.8,88,97,24.1,30.4,2.7,Forest,Valley,Yes,Flood,High,8
3/14/2021,Rathnapura,Kolonna,6.2829,80.7728,5.6,82,96,23.6,33.6,2.7,Forest,Valley,No,No,No,8.9
5/18/2016,Rathnapura,Balangoda,6.9826,80.6728,8.8,88,96,24.4,31.3,1.6,Urban,Valley,No,No,No,11.9
2/12/2021,Rathnapura,Pelmadulla,6.6228,80.1178,0,64,94,21.3,34.4,2.5,Grassland,Valley,No,No,No,7.2
3/4/2021,Rathnapura,Weligepola,6.9826,80.6728,0,51,97,21.6,37.1,1.8,Urban,Mountain,No,No,No,12.5
6/15/2021,Rathnapura,Nivithigala,6.6828,80.3992,0.9,71,71,24.3,31.6,2.7,Grassland,Mountain,No,No,No,8.9
5/15/2016,Rathnapura,Godakawela,6.3993,80.6283,136,97,97,23.8,25.1,2.5,Forest,Valley,Yes,Landslide,Medium,16.7
5/17/2016,Rathnapura,Kalawana,6.7182,80.3129,47.7,95,97,23.9,29.3,1.8,Forest,Mountain,Yes,Flood,Medium,12.5
5/21/2016,Rathnapura,Opanayaka,6.2829,80.7728,14.7,85,98,24.6,30.6,2.7,Urban,Plateau,No,No,No,9.2
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
4/2/2016,Rathnapura,Pelmadulla,6.2829,80.7728,1.9,75,97,23,35.1,3,Grassland,Mountain,No,No,No,6
9/15/2021,Rathnapura,Kiriella,6.7182,80.3129,24.9,87,96,24.2,31,1.8,Forest,Plateau,Yes,Flood,High,11.2
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
5/6/2021,Rathnapura,Weligepola,6.9826,80.6728,22.6,87,97,23.8,32.8,3.1,Urban,Mountain,No,No,No,8.9
5/11/2021,Rathnapura,Godakawela,6.6828,80.3992,48.8,70,96,24,34,1.8,Grassland,Mountain,Yes,Flood,High,20.2
9/18/2021,Rathnapura,Ayagama,6.2992,80.2627,14.8,85,97,24,31.2,3.1,Forest,Mountain,Yes,Flood,High,8.9
3/27/2016,Rathnapura,Godakawela,6.3993,80.6283,20.6,60,97,24.7,36,2.6,Urban,Valley,Yes,Flood,Medium,12.5
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
5/17/2016,Rathnapura,Kalawana,6.7182,80.3129,47.7,95,97,23.9,29.3,1.8,Forest,Mountain,Yes,Flood,Medium,12.5
2/2/2021,Rathnapura,Nivithigala,6.6828,80.3992,0,76,75,22.3,33.2,1.4,Grassland,Mountain,No,No,No,7.4
3/28/2016,Rathnapura,Opanayaka,6.6828,80.3992,5.8,72,98,23.5,35.9,2.5,Forest,Mountain,Yes,Flood,Medium,8
2/27/2021,Rathnapura,Opanayaka,6.2992,80.2627,0,69,92,22.5,34.4,2.9,Grassland,Mountain,No,No,No,8.9
6/19/2016,Rathnapura,Kolonna,6.3993,80.6283,6.4,76,91,24.5,29.9,3.2,Forest,Mountain,No,No,No,7.2
9/26/2021,Rathnapura,Godakawela,6.2829,80.7728,61.2,92,95,24.2,29.5,1.4,Urban,Mountain,No,No,No,8.9
10/2/2021,Rathnapura,Kolonna,6.2992,80.2627,0,79,96,21.7,31.2,1.5,Grassland,Valley,No,No,No,8
2/26/2016,Rathnapura,Nivithigala,6.2992,80.2627,0,63,94,22.7,35.3,2.7,Forest,Mountain,No,No,No,14.1
3/7/2016,Rathnapura,Balangoda,6.6828,80.3992,32.6,65,96,23.3,35,2.5,Forest,Valley,Yes,Flood,Medium,8
5/15/2016,Rathnapura,Godakawela,6.3993,80.6283,136,97,97,23.8,25.1,2.5,Forest,Valley,Yes,Landslide,Medium,16.7
1/12/2021,Rathnapura,Kahawaththa,6.6828,80.3992,0,83,77,22.1,31.3,2.7,Forest,Mountain,No,No,No,7.4
4/24/2016,Rathnapura,Godakawela,6.3993,80.6283,0,73,97,25.3,34.4,3.1,Grassland,Mountain,No,No,No,11.2
7/8/2021,Rathnapura,Opanayaka,6.9826,80.6728,0.6,81,94,23.4,31.9,1.6,Forest,Plateau,No,No,No,12.5
5/10/2021,Rathnapura,Godakawela,6.3993,80.6283,50.5,86,97,23.7,33.8,1.5,Urban,Plateau,Yes,Flood,High,8.9
10/28/2021,Rathnapura,Pelmadulla,6.9826,80.6728,6.9,83,96,22.6,31.1,1.9,Grassland,Mountain,No,No,No,12.5
2/6/2016,Rathnapura,Ayagama,6.2829,80.7728,0,67,88,22.9,34.6,2.7,Forest,Mountain,No,No,No,8
10/19/2021,Rathnapura,Pelmadulla,6.6828,80.3992,47.1,82,96,23.4,32.2,3.4,Forest,Plateau,Yes,Flood,Medium,8.9
5/11/2021,Rathnapura,Godakawela,6.6828,80.3992,48.8,70,96,24,34,1.8,Grassland,Mountain,Yes,Flood,High,20.2
7/29/2016,Rathnapura,Pelmadulla,6.2992,80.2627,47.9,88,94,23.6,28.6,2.7,Grassland,Mountain,No,No,No,10.8
5/31/2016,Rathnapura,Godakawela,6.7182,80.3129,15.6,89,97,23.7,29.6,2.5,Grassland,Plateau,No,No,No,14.1
5/11/2021,Rathnapura,Godakawela,6.6828,80.3992,48.8,70,96,24,34,1.8,Grassland,Mountain,Yes,Flood,High,20.2
7/5/2016,Rathnapura,Embilipitiya,6.7182,80.3129,0,62,90,25.4,32.8,1.8,Forest,Valley,No,No,No,8.9
9/15/2021,Rathnapura,Kiriella,6.7182,80.3129,24.9,87,96,24.2,31,1.8,Forest,Plateau,Yes,Flood,High,11.2
6/25/2021,Rathnapura,Weligepola,6.6228,80.1178,0,70,70,23.4,32.1,1.8,Urban,Valley,No,No,No,9.5
6/30/2021,Rathnapura,Godakawela,6.7182,80.3129,10.2,90,90,23.6,30.2,3.4,Grassland,Valley,No,No,No,8.9
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
1/24/2021,Rathnapura,Balangoda,6.2829,80.7728,0,65,63,23.1,32.8,2.7,Urban,Plateau,No,No,No,14.1
2/10/2021,Rathnapura,Pelmadulla,6.7182,80.3129,0,74,95,21.2,33.2,2.5,Forest,Valley,No,No,No,8.9
3/27/2016,Rathnapura,Godakawela,6.3993,80.6283,20.6,60,97,24.7,36,2.6,Urban,Valley,Yes,Flood,Medium,12.5
2/28/2021,Rathnapura,Pelmadulla,6.2829,80.7728,0,62,93,21.6,35.6,2.7,Forest,Valley,No,No,No,9.2
8/22/2016,Rathnapura,Kalawana,6.6828,80.3992,11.2,92,96,24.2,28.5,1.6,Forest,Mountain,No,No,No,20.2
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
3/27/2016,Rathnapura,Godakawela,6.3993,80.6283,20.6,60,97,24.7,36,2.6,Urban,Valley,Yes,Flood,Medium,12.5
8/19/2016,Rathnapura,Pelmadulla,6.2992,80.2627,0,76,90,24.4,30.9,2,Grassland,Plateau,No,No,No,12.5
8/31/2021,Rathnapura,Opanayaka,6.6828,80.3992,0,73,96,24,32.1,2.3,Urban,Valley,No,No,No,11.2
4/4/2016,Rathnapura,Kalawana,6.6828,80.3992,29,80,99,23,34.1,2.9,Grassland,Plateau,No,No,No,10.8
4/18/2021,Rathnapura,Godakawela,6.2829,80.7728,0,71,96,24.6,33.8,1.6,Forest,Plateau,No,No,No,11.2
7/23/2021,Rathnapura,Kalthota,6.6228,80.1178,19.4,78,92,23.8,30.7,2.7,Forest,Valley,No,No,No,18.4
9/15/2021,Rathnapura,Kiriella,6.7182,80.3129,24.9,87,96,24.2,31,1.8,Forest,Plateau,Yes,Flood,High,11.2
6/1/2016,Rathnapura,Godakawela,6.9826,80.6728,3.9,77,96,24,32.1,1.9,Forest,Mountain,No,No,No,8
4/1/2021,Rathnapura,Pelmadulla,6.9826,80.6728,0,70,93,24.6,33.4,1.8,Forest,Plateau,No,No,No,12.5
5/2/2016,Rathnapura,Godakawela,6.6828,80.3992,15.9,88,98,23.8,34,2.3,Forest,Plateau,No,No,No,12.5
7/8/2016,Rathnapura,Kiriella,6.2992,80.2627,0.8,69,89,25.4,32.5,3.1,Forest,Valley,No,No,No,10.1
6/18/2016,Rathnapura,Embilipitiya,6.2829,80.7728,3.4,81,87,25.1,30.5,3.3,Grassland,Valley,No,No,No,4.6
4/14/2016,Rathnapura,Rathnapura,6.6228,80.1178,19.7,77,99,25.7,35.8,2.9,Grassland,Plateau,No,No,No,11.9
3/27/2016,Rathnapura,Godakawela,6.3993,80.6283,20.6,60,97,24.7,36,2.6,Urban,Valley,Yes,Flood,Medium,12.5
6/28/2021,Rathnapura,Godakawela,6.3993,80.6283,0.1,75,75,22.4,31.5,3.3,Urban,Valley,No,No,No,12.5
2/8/2016,Rathnapura,Opanayaka,6.6828,80.3992,5,75,99,23.7,33.8,2.5,Forest,Plateau,No,No,No,20.2
6/15/2021,Rathnapura,Nivithigala,6.6828,80.3992,0.9,71,71,24.3,31.6,2.7,Grassland,Mountain,No,No,No,8.9
3/24/2016,Rathnapura,Kalawana,6.6228,80.1178,2.9,64,92,24.6,35.7,1.9,Urban,Valley,No,No,No,9.5
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
1/16/2021,Rathnapura,Kalawana,6.2992,80.2627,62.8,85,69,23.1,30.6,1.8,Forest,Plateau,No,No,No,10.1
3/29/2016,Rathnapura,Pelmadulla,6.7182,80.3129,10.1,68,98,23,35.4,2.1,Urban,Valley,Yes,Flood,Medium,8.9
1/10/2021,Rathnapura,Weligepola,6.2829,80.7728,0,85,84,22.5,29.7,2.7,Forest,Valley,No,No,No,12.5
9/26/2021,Rathnapura,Godakawela,6.2829,80.7728,61.2,92,95,24.2,29.5,1.4,Urban,Mountain,No,No,No,8.9
9/21/2021,Rathnapura,Pelmadulla,6.6828,80.3992,20,87,97,23.2,29.2,2.5,Grassland,Mountain,No,No,No,16.7
9/30/2021,Rathnapura,Kolonna,6.9826,80.6728,1.5,79,96,24.3,30.3,1.9,Forest,Plateau,No,No,No,11.2
2/21/2021,Rathnapura,Kuruwita,6.2829,80.7728,2.1,73,97,23.2,35,2,Urban,Plateau,No,No,No,18.4
2/28/2021,Rathnapura,Pelmadulla,6.2829,80.7728,0,62,93,21.6,35.6,2.7,Forest,Valley,No,No,No,9.2
5/11/2016,Rathnapura,Godakawela,6.9826,80.6728,59.6,88,99,23.9,31.3,1.8,Forest,Mountain,No,No,No,8
8/6/2021,Rathnapura,Opanayaka,6.6228,80.1178,16.9,79,93,24.1,30.1,2.7,Urban,Mountain,No,No,No,4.6
7/28/2016,Rathnapura,Opanayaka,6.6228,80.1178,7.6,76,97,23.6,31.6,3.1,Forest,Valley,No,No,No,11.5
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
8/25/2021,Rathnapura,Godakawela,6.7182,80.3129,15.2,90,97,23.2,30.3,2.3,Grassland,Valley,No,No,No,9.5
8/18/2021,Rathnapura,Weligepola,6.7182,80.3129,3.3,76,93,23.9,31.8,1.8,Urban,Plateau,No,No,No,16.7
2/10/2016,Rathnapura,Nivithigala,6.9826,80.6728,0,78,96,24,32.9,1.8,Urban,Plateau,No,No,No,16.7
4/22/2021,Rathnapura,Balangoda,6.9826,80.6728,49.8,71,98,23.6,33.8,3.1,Urban,Plateau,No,No,No,20.2
5/11/2021,Rathnapura,Godakawela,6.6828,80.3992,48.8,70,96,24,34,1.8,Grassland,Mountain,Yes,Flood,High,20.2
8/19/2016,Rathnapura,Pelmadulla,6.2992,80.2627,0,76,90,24.4,30.9,2,Grassland,Plateau,No,No,No,12.5
10/16/2021,Rathnapura,Ayagama,6.2992,80.2627,16.2,80,95,24.4,29.2,2.1,Grassland,Plateau,Yes,Flood,Medium,7.4
4/23/2016,Rathnapura,Weligepola,6.2829,80.7728,0,75,96,24.8,34.2,2.7,Urban,Valley,No,No,No,8.9
6/24/2021,Rathnapura,Balangoda,6.9826,80.6728,40.9,89,89,23.2,30.5,1.6,Forest,Mountain,No,No,No,9.2
8/16/2021,Rathnapura,Kalawana,6.3993,80.6283,1,75,94,23.7,30.8,2.5,Urban,Mountain,No,No,No,20.2
7/11/2016,Rathnapura,Ayagama,6.6828,80.3992,5.6,65,83,26.1,32.6,1.8,Urban,Plateau,No,No,No,16.7
3/2/2021,Rathnapura,Kalawana,6.6828,80.3992,0,59,96,21.5,35.8,2.5,Forest,Valley,No,No,No,10.1
6/2/2016,Rathnapura,Godakawela,6.6228,80.1178,5.1,79,96,23.8,32,1.8,Urban,Valley,No,No,No,8.9
4/20/2016,Rathnapura,Nivithigala,6.9826,80.6728,22.8,84,98,24,33.8,1.6,Forest,Valley,No,No,No,11.2
2/29/2016,Rathnapura,Weligepola,6.6828,80.3992,0.8,66,98,24,35.6,3.1,Forest,Mountain,No,No,No,7.4
8/5/2021,Rathnapura,Kahawaththa,6.9826,80.6728,32.3,85,92,24.4,29.7,1.6,Forest,Plateau,No,No,No,8.9
6/11/2021,Rathnapura,Godakawela,6.6228,80.1178,0,69,69,23.8,32.1,1.8,Forest,Valley,No,No,No,18.4
3/13/2016,Rathnapura,Kalawana,6.3993,80.6283,1.9,69,96,24.4,35.5,2.7,Urban,Mountain,No,No,No,8
7/6/2021,Rathnapura,Weligepola,6.6828,80.3992,0,84,95,24.3,31.5,2.3,Forest,Plateau,No,No,No,10.8
6/1/2021,Rathnapura,Rathnapura,6.6828,80.3992,1,70,70,24.4,32.2,2.1,Forest,Valley,No,No,No,7.4
5/22/2016,Rathnapura,Pelmadulla,6.3993,80.6283,2.2,84,96,25.3,32.3,3.1,Forest,Plateau,No,No,No,9.5
7/24/2021,Rathnapura,Kiriella,6.2992,80.2627,6.9,87,97,22.9,30,3.1,Urban,Mountain,No,No,No,16.7
5/8/2016,Rathnapura,Weligepola,6.3993,80.6283,13,88,97,24.1,34.4,3.1,Urban,Plateau,No,No,No,10.1
2/11/2016,Rathnapura,Kalawana,6.6228,80.1178,0,67,95,23.9,34.3,1.6,Forest,Plateau,No,No,No,14.1
10/19/2021,Rathnapura,Pelmadulla,6.6828,80.3992,47.1,82,96,23.4,32.2,3.4,Forest,Plateau,Yes,Flood,Medium,8.9
6/11/2016,Rathnapura,Pelmadulla,6.2829,80.7728,4,83,95,23.9,31,3.1,Forest,Mountain,No,No,No,9.2
9/29/2021,Rathnapura,Kolonna,6.7182,80.3129,0,69,87,22.1,31.6,2.5,Forest,Valley,No,No,No,10.1
6/12/2016,Rathnapura,Nivithigala,6.3993,80.6283,26.2,82,97,24,31,2.9,Urban,Mountain,No,No,No,9.5
9/14/2021,Rathnapura,Kuruwita,6.6828,80.3992,3.7,85,96,23.8,31.7,2.3,Grassland,Valley,No,No,No,10.1
3/29/2016,Rathnapura,Pelmadulla,6.7182,80.3129,10.1,68,98,23,35.4,2.1,Urban,Valley,Yes,Flood,Medium,8.9
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
6/30/2016,Rathnapura,Kalawana,6.6228,80.1178,1.6,69,83,25.2,31.9,2.7,Urban,Valley,No,No,No,16.7
3/27/2016,Rathnapura,Godakawela,6.3993,80.6283,20.6,60,97,24.7,36,2.6,Urban,Valley,Yes,Flood,Medium,12.5
2/25/2021,Rathnapura,Ayagama,6.9826,80.6728,0.1,71,96,22.3,34.1,3.4,Forest,Valley,No,No,No,11.9
3/19/2021,Rathnapura,Godakawela,6.6228,80.1178,0.5,83,96,22.6,30.8,1.6,Urban,Valley,No,No,No,12.5
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
1/10/2021,Rathnapura,Weligepola,6.2829,80.7728,0,85,84,22.5,29.7,2.7,Forest,Valley,No,No,No,12.5
9/18/2021,Rathnapura,Ayagama,6.2992,80.2627,14.8,85,97,24,31.2,3.1,Forest,Mountain,Yes,Flood,High,8.9
2/2/2016,Rathnapura,Kuruwita,6.7182,80.3129,0,72,96,22.1,31,1.6,Urban,Valley,No,No,No,11.5
4/18/2016,Rathnapura,Opanayaka,6.6828,80.3992,3.7,76,98,24,34.8,2.3,Urban,Valley,No,No,No,9.5
4/27/2021,Rathnapura,Pelmadulla,6.6828,80.3992,0,69,93,24.4,34.3,2.7,Urban,Mountain,No,No,No,11.9
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
5/8/2021,Rathnapura,Godakawela,6.2992,80.2627,37.7,81,97,23.2,33.5,2.3,Forest,Plateau,Yes,Flood,High,12.5
6/20/2021,Rathnapura,Opanayaka,6.2829,80.7728,0,68,68,23.7,33.1,1.6,Grassland,Mountain,No,No,No,12.5
2/14/2016,Rathnapura,Godakawela,6.3993,80.6283,0,67,91,23,35,2.7,Grassland,Plateau,No,No,No,7.4
9/13/2021,Rathnapura,Eheliyagoda,6.3993,80.6283,11.4,81,95,24.4,30.3,2.5,Urban,Mountain,No,No,No,9.5
5/26/2021,Rathnapura,Godakawela,6.7182,80.3129,29,85,91,23.9,30.4,3.1,Grassland,Valley,No,No,No,20.2
